id,lat,lon,date,year,month,source
4516262332,35.022295,-118.162842,2023-10-17,2023,10,gbif
4516214661,35.944212,-117.95112,2023-09-17,2023,9,gbif
4516151807,33.820752,-116.302539,2021-10-30,2021,10,gbif
4516150478,34.870054,-118.425651,2019-12-22,2019,12,gbif
4515844729,35.23238,-117.46142999999999,2020-09-29,2020,9,gbif
4511654302,33.2429,-114.876,2012-11-08,2012,11,gbif
4511653387,35.6743,-117.895,2013-12-13,2013,12,gbif
4511639361,35.0981,-114.857,2014-08-22,2014,8,gbif
4506242414,36.461809,-116.874419,2020-09-04,2020,9,gbif
4500760527,33.292636,-115.959991,2023-10-01,2023,10,gbif
4444161391,35.98519,-117.90519,2019-10-02,2019,10,gbif
4443248516,33.88602,-114.52568,2011-10-19,2011,10,gbif
4440933695,33.181888,-116.220117,2023-10-30,2023,10,gbif
4438997389,32.919133,-116.233612,2023-10-29,2023,10,gbif
4433413892,35.39028,-117.81306,2019-06-06,2019,6,gbif
4433412858,35.37719,-117.88201,2019-06-06,2019,6,gbif
4431065335,37.181083,-118.22283,2023-10-11,2023,10,gbif
4430980180,37.18238,-118.220878,2023-10-11,2023,10,gbif
4430745359,36.049439,-117.941434,2023-10-20,2023,10,gbif
4430698639,37.17268,-118.212913,2023-10-18,2023,10,gbif
4421242643,33.822935,-116.32225,2023-10-01,2023,10,gbif
4417127726,33.772422,-116.32287,2023-09-25,2023,9,gbif
4417040619,33.359142,-116.294599,2023-09-22,2023,9,gbif
4414322846,37.170747,-118.196572,2023-09-15,2023,9,gbif
4413941170,33.145348,-116.116406,2023-09-08,2023,9,gbif
4413755317,33.376916,-115.770088,2023-09-03,2023,9,gbif
4404963937,37.404981,-118.309089,2015-10-20,2015,10,gbif
4177413463,36.596408,-118.108894,2023-08-01,2023,8,gbif
4171972768,34.932092,-117.366508,2023-07-31,2023,7,gbif
4171369419,35.936407,-120.016326,2021-04-15,2021,4,gbif
4165759187,34.992456,-117.539721,2023-07-19,2023,7,gbif
4165621601,37.022548,-118.231667,2023-07-21,2023,7,gbif
4153376979,32.863595,-116.233206,2023-02-18,2023,2,gbif
4138251446,37.170837,-118.194122,2023-06-24,2023,6,gbif
4133752310,33.112812,-114.910645,2018-09-15,2018,9,gbif
4128836321,34.89642,-114.7725,2022-11-17,2022,11,gbif
4128833319,35.85669,-117.37008,2022-12-08,2022,12,gbif
4128830320,34.55272,-116.76522,2022-11-17,2022,11,gbif
4116574206,37.180263,-118.227867,2023-05-12,2023,5,gbif
4105781929,35.13333,-119.44417,2000-09-29,2000,9,gbif
4102872988,37.34658,-118.29698,2023-04-29,2023,4,gbif
4102775306,37.403313,-118.331038,2023-04-28,2023,4,gbif
4096843622,33.284717,-116.153389,2023-01-26,2023,1,gbif
4096459627,36.679822,-118.111503,2023-04-11,2023,4,gbif
4096459622,36.671888,-118.128205,2023-04-11,2023,4,gbif
4091808149,37.344247,-117.838797,2023-04-14,2023,4,gbif
4091615349,33.615662,-116.25052,2021-04-16,2021,4,gbif
4091539568,32.870892,-116.235234,2023-04-02,2023,4,gbif
4091528824,36.62043,-118.033997,2023-04-11,2023,4,gbif
4091523831,36.627395,-118.014083,2023-04-11,2023,4,gbif
4080653023,37.20507,-118.25998,2023-04-07,2023,4,gbif
4080637318,33.498723,-115.911237,2019-10-12,2019,10,gbif
4080612880,36.725732,-118.162059,2023-04-02,2023,4,gbif
4080597309,33.718803,-116.295635,2018-06-11,2018,6,gbif
