"ID","Taxon","Observer","Source","Date","County","Location Quality","Latitude","Longitude","Location Description","Accuracy: Square Meters","Plant","Phenology","Phenology Code"
"ce636","Phacelia ciliata","Daniel Gluesenkamp","Dan Gluesenkamp","2004-04-30","Alameda","medium","37.63354","-121.578725","REFERENCES: EcoSystems West, 2004. Botanical Survey of Carnegie SVRA, Alameda and San Joaquin Counties, California. Prepared for HDR, Inc. May, 2004.","","Phacelia ciliata","",""
"ce676","Phacelia ciliata","Scott D. White, Pam Devries, Andrea Edwards, et al","CCH, RSA","2006-04-11","Los Angeles","medium","34.778302","-118.794349","Sierra Nevada; Tehachapi Mountains region Lebec USGS quad; triangular site generally bounded by Interstate 5, Highway 138, and Gorman Post Road. Site includes sections of Gorman Creek, San Andreas Rift Zone, and Peace Valley","","Phacelia ciliata","",""
"ce677","Phacelia ciliata","various","CCH","2012-07-14","Los Angeles","medium","34.773895","-118.762291","Quail Lake: north of Lancaster Rd Hwy 138 east of junction with I-5","","Phacelia ciliata","",""
"ce690","Phacelia ciliata","various","Plant Guide to the San Andreas Fault in Los Angeles County","2012-07-22","Los Angeles","medium","34.741547","-118.710621","Sandberg's, Bald Mountain, Old Ridge Route: Transverse Ranges; Liebre Mountains, Forest Service Road 8N05, Old Ridge Route, Sandberg's, Bald Mountain, junction of Pine Canyon Road","","Phacelia ciliata","",""
"svy1166","Phacelia ciliata","Michael Mitchell","","2018-01-12","Monterey","medium","36.510232","-121.768438","Garland Ranch Regional Park","","Phacelia ciliata","",""
"svy1333","Phacelia ciliata","staff","Natural Resources Database","2018-01-01","Alameda","low","37.500613","-122.070293","Don Edwards SWR","","Phacelia ciliata","",""
"svy1372","Phacelia ciliata","staff","Natural Resources Database","2018-01-01","Contra Costa","low","37.971809","-121.861381","Black Diamond Mines RP","","Phacelia ciliata","",""
"svy1388","Phacelia ciliata","staff","Natural Resources Database","2018-01-01","Contra Costa","low","37.972756","-121.821728","Contra Loma RP","","Phacelia ciliata","",""
"svy1393","Phacelia ciliata","staff","Natural Resources Database","2018-01-01","Contra Costa","low","37.834734","-121.815033","Morgan Territory RP","","Phacelia ciliata","",""
"svy1394","Phacelia ciliata","staff","Natural Resources Database","2018-01-01","Contra Costa","low","37.88512","-121.937256","Mount Diablo SP","","Phacelia ciliata","",""
"svy3317","Phacelia ciliata","David Keil","CNPS-SLO","2019-06-03","San Luis Obispo","medium","35.087473","-119.809022","Caliente Range","","Phacelia ciliata","",""
"svy3408","Phacelia ciliata","Unknown","Kern CNPS","2020-05-21","Kern","medium","34.818416","-118.935882","Frazier Park","","Phacelia ciliata","",""
"svy5038","Phacelia ciliata","EcoSystems West","","2004-05-03","Alameda","medium","37.626829","-121.595658","Tesla: Botanical Survey of the Carnegie State","","Phacelia ciliata","",""
"svy5043","Phacelia ciliata","Neal Kramer/David Gallagher","","2023-03-13","Alameda","medium","37.628959","-121.574025","Alameda-Tesla and Carnegie SVRA: 2016 Floristic inventory for Alameda-Tesla Property and Carnegie SVRA","","Phacelia ciliata","",""
"cns22669","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-22","Kern","high","35.774446","-119.633402","Kern National Wildlife Refuge","","Phacelia ciliata","",""
"cns22119","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-22","Kern","high","35.776274","-119.634292","Kern NWR","","Phacelia ciliata","",""
"cns22453","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.758118","-119.647581","Kern National Wildlife Refuge","","Phacelia ciliata","",""
"cns22624","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-24","Kern","high","35.719857","-119.640213","Kern National Wildlife Refuge","","Phacelia ciliata","",""
"cns24295","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2015-05-14","Tulare","high","36.582595","-119.042901","Elliott Ranch","","Phacelia ciliata","",""
"cns25131","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2015-05-07","Kern","high","35.100317","-118.67582","Stallion Springs","","Phacelia ciliata","",""
"cns24197","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2015-05-20","Tulare","high","36.133848","-118.809195","Borror Ranch","","Phacelia ciliata","",""
"cns24684","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2015-05-14","Tulare","high","36.576797","-119.050599","Elliott Ranch","","Phacelia ciliata","",""
"cns23943","Phacelia ciliata","staff, CDFW - VegCAMP","DFW Vegetation Classification and Mapping Program","2014-05-21","Kern","high","35.144781","-118.338647","Tomo-Kahni State Historic Park","","Phacelia ciliata","",""
"cns24018","Phacelia ciliata","staff, CDFW - VegCAMP","DFW Vegetation Classification and Mapping Program","2014-05-21","Kern","high","35.144458","-118.339333","Tomo-Kahni State Historic Park","","Phacelia ciliata","",""
"cns26514","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-02","San Luis Obispo","high","35.186722","-119.848778","Carrizo Plain","","Phacelia ciliata","",""
"cns26521","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-28","San Luis Obispo","high","35.284927","-119.829023","Carrizo Plain","","Phacelia ciliata","",""
"cns26305","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-29","San Luis Obispo","high","35.250582","-119.849155","Carrizo Plain","","Phacelia ciliata","",""
"cns26702","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2012-06-13","San Luis Obispo","high","35.186741","-119.848746","Carrizo Plain","","Phacelia ciliata","",""
"cns26744","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2012-06-13","San Luis Obispo","high","35.203708","-119.852007","Carrizo Plain","","Phacelia ciliata","",""
"cns27060","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-05-06","San Luis Obispo","high","35.172865","-119.776381","BLM land","","Phacelia ciliata","",""
"cns26418","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2012-04-04","San Luis Obispo","high","35.250573","-119.849133","Carrizo Plain","","Phacelia ciliata","",""
"cns26658","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2016-04-04","San Luis Obispo","high","35.152962","-119.77408","Carrizo Plain","","Phacelia ciliata","",""
"cns26416","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2016-04-02","San Luis Obispo","high","35.248355","-119.86368","Carrizo Plain","","Phacelia ciliata","",""
"cns26047","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-30","San Luis Obispo","high","35.013947","-119.562943","Carrizo","","Phacelia ciliata","",""
"cns25534","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-30","San Luis Obispo","high","35.015463","-119.557731","Carrizo","","Phacelia ciliata","",""
"cns25703","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-01","San Luis Obispo","high","35.009131","-119.570714","Carrizo","","Phacelia ciliata","",""
"cns26233","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-03-19","San Luis Obispo","high","35.195425","-119.904291","Carrizo","","Phacelia ciliata","",""
"cns26412","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-03-20","San Luis Obispo","high","35.218238","-119.952694","Carrizo","","Phacelia ciliata","",""
"cns26576","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-03-28","San Luis Obispo","high","35.183956","-119.772664","Carrizo","","Phacelia ciliata","",""
"cns26430","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-15","San Luis Obispo","high","35.177402","-119.96217","Carrizo","","Phacelia ciliata","",""
"cns26519","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-28","San Luis Obispo","high","35.203203","-119.853944","Carrizo","","Phacelia ciliata","",""
"cns26172","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-28","San Luis Obispo","high","35.28465","-119.828914","Carrizo","","Phacelia ciliata","",""
"cns26163","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-28","San Luis Obispo","high","35.285124","-119.829073","Carrizo","","Phacelia ciliata","",""
"cns26167","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-28","San Luis Obispo","high","35.285608","-119.829178","Carrizo","","Phacelia ciliata","",""
"cns26523","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-29","San Luis Obispo","high","35.249457","-119.862433","Carrizo","","Phacelia ciliata","",""
"cns26306","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-29","San Luis Obispo","high","35.247432","-119.848935","Carrizo","","Phacelia ciliata","",""
"cns26547","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-26","San Luis Obispo","high","35.230143","-119.825163","Carrizo","","Phacelia ciliata","",""
"cns26035","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-26","San Luis Obispo","high","35.223918","-119.823892","Carrizo","","Phacelia ciliata","",""
"cns26241","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-05-06","San Luis Obispo","high","35.1736","-119.775781","Carrizo","","Phacelia ciliata","",""
"cns26056","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-05-25","San Luis Obispo","high","35.05212","-119.735467","Carrizo","","Phacelia ciliata","",""
"cns26832","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-28","San Luis Obispo","high","35.014423","-119.572381","Carrizo","","Phacelia ciliata","",""
"cns26835","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-05-05","San Luis Obispo","high","35.192394","-119.827906","Carrizo","","Phacelia ciliata","",""
"cns26838","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-05-06","San Luis Obispo","high","35.176643","-119.779847","Carrizo","","Phacelia ciliata","",""
"cns27178","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-05-06","San Luis Obispo","high","35.187009","-119.775534","Carrizo","","Phacelia ciliata","",""
"cns26942","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-29","San Luis Obispo","high","35.177581","-119.844232","Carrizo","","Phacelia ciliata","",""
"cns26949","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-31","San Luis Obispo","high","35.18324","-119.844309","Carrizo","","Phacelia ciliata","",""
"cns26612","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-01","San Luis Obispo","high","35.050304","-119.581947","Carrizo","","Phacelia ciliata","",""
"cns26613","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-01","San Luis Obispo","high","35.049565","-119.583206","Carrizo","","Phacelia ciliata","",""
"cns26979","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-08","San Luis Obispo","high","35.024193","-119.626294","Carrizo","","Phacelia ciliata","",""
"cns26865","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-06","San Luis Obispo","high","35.043677","-119.552221","Carrizo","","Phacelia ciliata","",""
"cns26983","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-08","San Luis Obispo","high","35.024789","-119.627869","Carrizo","","Phacelia ciliata","",""
"cns26710","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-08","San Luis Obispo","high","35.024057","-119.625906","Carrizo","","Phacelia ciliata","",""
"cns26987","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-29","San Luis Obispo","high","35.223743","-119.876445","Carrizo","","Phacelia ciliata","",""
"cns26698","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-06","San Luis Obispo","high","35.080088","-119.578916","Carrizo","","Phacelia ciliata","",""
"cns25616","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-31","San Luis Obispo","high","35.204063","-119.854161","Carrizo","","Phacelia ciliata","",""
"cns25499","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-14","San Luis Obispo","high","35.050152","-119.697782","Carrizo","","Phacelia ciliata","",""
"cns26665","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-16","San Luis Obispo","high","35.207001","-119.853803","Carrizo","","Phacelia ciliata","",""
"cns26991","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-16","San Luis Obispo","high","35.20781","-119.85427","Carrizo","","Phacelia ciliata","",""
"cns26684","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-16","San Luis Obispo","high","35.238332","-119.848056","Carrizo","","Phacelia ciliata","",""
"cns27064","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-31","San Luis Obispo","high","35.094824","-119.644253","Carrizo","","Phacelia ciliata","",""
"cns25610","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-27","San Luis Obispo","high","35.036906","-119.636927","Carrizo","","Phacelia ciliata","",""
"cns27043","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-05-01","San Luis Obispo","high","34.98241","-119.512738","Carrizo","","Phacelia ciliata","",""
"cns27126","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-05-13","San Luis Obispo","high","35.116825","-119.861293","Carrizo","","Phacelia ciliata","",""
"cns27241","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-08","San Luis Obispo","high","35.204332","-119.852677","Carrizo","","Phacelia ciliata","",""
"cns26235","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-09","San Luis Obispo","high","35.233544","-119.843154","Carrizo","","Phacelia ciliata","",""
"cns26236","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-09","San Luis Obispo","high","35.233857","-119.844384","Carrizo","","Phacelia ciliata","",""
"cns27029","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-09","San Luis Obispo","high","35.2338","-119.84413","Carrizo","","Phacelia ciliata","",""
"cns26927","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-09","San Luis Obispo","high","35.230474","-119.840301","Carrizo","","Phacelia ciliata","",""
"cns26907","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-09","San Luis Obispo","high","35.23134","-119.846395","Carrizo","","Phacelia ciliata","",""
"cns26908","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-09","San Luis Obispo","high","35.229435","-119.845768","Carrizo","","Phacelia ciliata","",""
"cns27040","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-09","San Luis Obispo","high","35.235262","-119.854749","Carrizo","","Phacelia ciliata","",""
"cns27041","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-09","San Luis Obispo","high","35.235346","-119.8554","Carrizo","","Phacelia ciliata","",""
"cns26659","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2015-04-23","San Luis Obispo","high","35.172847","-119.77637","Carrizo","","Phacelia ciliata","",""
"cns26716","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2015-04-24","San Luis Obispo","high","35.202695","-119.849501","Carrizo","","Phacelia ciliata","",""
"cns22954","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2015-05-13","Tulare","high","36.564081","-119.079793","Elliott Ranch","","Phacelia ciliata","",""
"cns46517","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-01","San Luis Obispo","high","35.255137","-119.928957","Carrizo Plain","","Phacelia ciliata","",""
"cns46533","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-02","San Luis Obispo","high","35.160784","-119.83063","Carrizo Plain","","Phacelia ciliata","",""
"cns46534","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-02","San Luis Obispo","high","35.167148","-119.825187","Carrizo Plain","","Phacelia ciliata","",""
"cns46476","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-03","San Luis Obispo","high","35.181791","-119.866742","Carrizo Plain","","Phacelia ciliata","",""
"cns46527","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-03","San Luis Obispo","high","35.178756","-119.859017","Carrizo Plain","","Phacelia ciliata","",""
"cns46526","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-03","San Luis Obispo","high","35.182567","-119.859842","Carrizo Plain","","Phacelia ciliata","",""
"cns46522","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-16","San Luis Obispo","high","35.239349","-119.913185","Carrizo Plain","","Phacelia ciliata","",""
"cns46528","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-16","San Luis Obispo","high","35.162157","-119.857711","Carrizo Plain","","Phacelia ciliata","",""
"cns46530","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-16","San Luis Obispo","high","35.168465","-119.853574","Carrizo Plain","","Phacelia ciliata","",""
"cns46531","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-17","San Luis Obispo","high","35.171928","-119.849689","Carrizo Plain","","Phacelia ciliata","",""
"cns46525","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-17","San Luis Obispo","high","35.160122","-119.859538","Carrizo Plain","","Phacelia ciliata","",""
"cns47855","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2021-03-18","Fresno","high","36.397868","-120.546847","Ciervo-Panoche Natural Area BLM","","Phacelia ciliata","",""
"cns48722","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2021-03-18","Fresno","high","36.402899","-120.507354","Ciervo-Panoche Natural Area BLM","","Phacelia ciliata","",""
"cns50464","Phacelia ciliata","staff, CDFW","DFW Vegetation Classification and Mapping Program","2019-04-04","San Luis Obispo","high","35.330606","-119.941327","California Valley 2019","","Phacelia ciliata","",""
"cns50776","Phacelia ciliata","staff, CDFW","DFW Vegetation Classification and Mapping Program","2019-04-03","San Luis Obispo","high","35.29829","-119.885087","California Valley 2019","","Phacelia ciliata","",""
"cns50404","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2014-03-27","San Luis Obispo","high","35.358161","-120.042284","North Carrizo Ecological Reserve","","Phacelia ciliata","",""
"cns50477","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2014-03-27","San Luis Obispo","high","35.348728","-120.043006","North Carrizo Ecological Reserve","","Phacelia ciliata","",""
"cns50478","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2014-03-27","San Luis Obispo","high","35.350637","-120.043176","North Carrizo Ecological Reserve","","Phacelia ciliata","",""
"cns40848","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-05-06","Kern","high","35.566428","-118.233642","Erskine","","Phacelia ciliata","",""
"cns40678","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-05-06","Kern","high","35.541348","-118.225041","Erskine","","Phacelia ciliata","",""
"cns40603","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-05-07","Kern","high","35.630167","-118.281877","Erskine","","Phacelia ciliata","",""
"cns40671","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-05-07","Kern","high","35.609874","-118.248871","Erskine","","Phacelia ciliata","",""
"cns51701","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2019-04-15","San Luis Obispo","high","35.152998","-119.774082","Carrizo Plain","","Phacelia ciliata","",""
"cns51704","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2021-04-07","San Luis Obispo","high","35.202632","-119.849488","Carrizo Plain","","Phacelia ciliata","",""
"cns51767","Phacelia ciliata","staff, CNPS","DFW Vegetation Classification and Mapping Program","2021-04-09","San Luis Obispo","high","34.991943","-119.484495","Carrizo Plain","","Phacelia ciliata","",""
"gp13483","Phacelia ciliata var. ciliata","Matt Berger","","2019-03-24","Fresno","high","36.57706","-120.70261","Clay hill on Panoche Rd.","","Phacelia ciliata var. ciliata","",""
"gp19967","Phacelia ciliata var. ciliata","Matt Berger","","2020-01-23","Fresno","high","36.5769","-120.70322","Open clay hillside.","","Phacelia ciliata var. ciliata","",""
"gp8782","Phacelia ciliata var. ciliata","Ron Vanderhoff","","2017-04-15","Kern","high","34.871322","-118.606135","Canyon del Gato-Montes, Mojave Side, Tejon Ranch","200","Phacelia ciliata var. ciliata","Flowering","F"
"in:149502688","Phacelia ciliata var. ciliata","plantsarecool","iNaturalist","2023-02-22","Fresno","high","36.0461","-120.138583","Coalinga, CA","50","Phacelia ciliata var. ciliata","",""
"io121326","Phacelia ciliata var. ciliata","Mike Russler","","2024-03-07","Fresno","high","36.732533","-120.35087","","50","Phacelia ciliata var. ciliata","",""
"io121327","Phacelia ciliata var. ciliata","Mike Russler","","2024-03-07","Fresno","high","36.732528","-120.350853","","50","Phacelia ciliata var. ciliata","",""
"io121328","Phacelia ciliata var. ciliata","Mike Russler","","2024-03-07","Fresno","high","36.733333","-120.3509","","50","Phacelia ciliata var. ciliata","",""
"io121329","Phacelia ciliata var. ciliata","Mike Russler","","2024-03-07","Fresno","high","36.733333","-120.3509","","50","Phacelia ciliata var. ciliata","",""
"io61847","Phacelia ciliata var. ciliata","Mike Russler","","2022-02-18","San Benito","high","36.459472","-120.712382","New Idria Road Grisewold Hills","","Phacelia ciliata var. ciliata","",""
"io61848","Phacelia ciliata var. ciliata","Mike Russler","","2022-02-18","San Benito","high","36.459479","-120.711841","New Idria Road Grisewold Hills","50","Phacelia ciliata var. ciliata","",""
"io82690","Phacelia ciliata var. ciliata","Jacob Smith","","2023-02-23","Fresno","high","36.046004","-120.13968","Common of vertic soils and slopes near the North Dome of Kettleman Hills, San Joaquin Desert, Fresno County, California.","50","Phacelia ciliata var. ciliata","Flowering","F"
"io84472","Phacelia ciliata var. ciliata","Jacob Smith","","2023-03-27","Fresno","high","36.53612","-120.573133","In clay at top of ridge west of Monocline Ridge and east of Ciervo Hills, San Joaquin Desert, Fresno County, California.","50","Phacelia ciliata var. ciliata","Flowering","F"
"mg129509","Phacelia ciliata var. ciliata","Jacob Smith","","2021-03-28","Fresno","high","36.732524","-120.351794","Plants on north side of Hwy180 to east of Panoche Road turnoff and west of White's Bridge over the Fresno Slough, southwest of Mendota in vertic soils in SnJV grassland, Fresno County, California, USA","675","Phacelia ciliata var. ciliata","",""
"mg190041","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.080883","-120.334088","","214","Phacelia ciliata var. ciliata","",""
"mg190045","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.080414","-120.331651","","143","Phacelia ciliata var. ciliata","",""
"mg190048","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.080579","-120.330941","","47","Phacelia ciliata var. ciliata","",""
"mg190050","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.080873","-120.329579","","78","Phacelia ciliata var. ciliata","",""
"mg190051","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.080789","-120.329537","","134","Phacelia ciliata var. ciliata","",""
"mg190052","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.080677","-120.329275","","45","Phacelia ciliata var. ciliata","",""
"mg190053","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.080666","-120.32922","","47","Phacelia ciliata var. ciliata","",""
"mg190054","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.080667","-120.329203","","50","Phacelia ciliata var. ciliata","",""
"mg190057","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.081543","-120.329132","","111","Phacelia ciliata var. ciliata","",""
"mg190059","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.081784","-120.329062","","45","Phacelia ciliata var. ciliata","",""
"mg190062","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.081492","-120.32854","","69","Phacelia ciliata var. ciliata","",""
"mg190063","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.081377","-120.328344","","47","Phacelia ciliata var. ciliata","",""
"mg190098","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.082445","-120.330284","","64","Phacelia ciliata var. ciliata","",""
"mg190099","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.083098","-120.331383","","61","Phacelia ciliata var. ciliata","",""
"mg190100","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-15","Fresno","high","36.083108","-120.331543","","895","Phacelia ciliata var. ciliata","",""
"mg191043","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-17","Fresno","high","36.050763","-120.15408","","88","Phacelia ciliata var. ciliata","",""
"mg191312","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-19","Fresno","high","36.44791","-120.511633","","206","Phacelia ciliata var. ciliata","",""
"mg191316","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-19","Fresno","high","36.448179","-120.511838","","56","Phacelia ciliata var. ciliata","",""
"mg191317","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-19","Fresno","high","36.448187","-120.511801","","57","Phacelia ciliata var. ciliata","",""
"mg191318","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-19","Fresno","high","36.448291","-120.511641","","86","Phacelia ciliata var. ciliata","",""
"mg191877","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-22","Kings","high","36.032577","-120.13275","","281","Phacelia ciliata var. ciliata","",""
"mg191880","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-22","Kings","high","36.031277","-120.129646","","105","Phacelia ciliata var. ciliata","",""
"mg191932","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-23","Fresno","high","36.04749","-120.150208","","379","Phacelia ciliata var. ciliata","",""
"mg191937","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-23","Fresno","high","36.046324","-120.151793","","55","Phacelia ciliata var. ciliata","",""
"mg191939","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-23","Fresno","high","36.044619","-120.149254","","62","Phacelia ciliata var. ciliata","",""
"mg191941","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-23","Fresno","high","36.044638","-120.148092","","1953","Phacelia ciliata var. ciliata","",""
"mg191942","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-23","Fresno","high","36.045116","-120.147823","","66","Phacelia ciliata var. ciliata","",""
"mg191962","Phacelia ciliata var. ciliata","Ryan O'Dell","","2023-02-23","Fresno","high","36.044471","-120.142656","","129","Phacelia ciliata var. ciliata","",""
